"DateTime","Players","Average Players","Twitch Viewers"
"2024-11-25 05:00:00",68416,106126,48309
"2024-11-25 06:00:00",68295,105249,42541
"2024-11-25 07:00:00",73816,104329,32053
"2024-11-25 08:00:00",82276,103410,29493
"2024-11-25 09:00:00",88605,102553,30813
"2024-11-25 10:00:00",96456,101700,29087
"2024-11-25 11:00:00",111817,100881,33346
"2024-11-25 12:00:00",128551,100054,43584
"2024-11-25 13:00:00",145029,99331,58497
"2024-11-25 14:00:00",147112,98624,65637
"2024-11-25 15:00:00",143701,97973,92939
"2024-11-25 16:00:00",129785,97382,105691
"2024-11-25 17:00:00",120318,96846,118130
"2024-11-25 18:00:00",115712,96356,145783
"2024-11-25 19:00:00",112184,95926,174865
"2024-11-25 20:00:00",103928,95523,197325
"2024-11-25 21:00:00",90947,95158,225040
"2024-11-25 22:00:00",77530,94862,235056
"2024-11-25 23:00:00",68118,94636,233741
"2024-11-26 00:00:00",62619,94483,239382
"2024-11-26 01:00:00",60347,94340,261759
"2024-11-26 02:00:00",61824,94267,245794
"2024-11-26 03:00:00",61956,94217,202837
"2024-11-26 04:00:00",67286,94196,115624
"2024-11-26 05:00:00",67558,94211,81962
"2024-11-26 06:00:00",67149,94231,39996
"2024-11-26 07:00:00",71926,94247,28547
"2024-11-26 08:00:00",80435,94263,41927
"2024-11-26 09:00:00",86201,94250,49966
"2024-11-26 10:00:00",94023,94215,65669
"2024-11-26 11:00:00",108503,94152,85582
"2024-11-26 12:00:00",125105,94077,102087
"2024-11-26 13:00:00",141204,94003,123963
"2024-11-26 14:00:00",143751,93942,150171
"2024-11-26 15:00:00",140820,93885,155801
"2024-11-26 16:00:00",126939,93829,177518
"2024-11-26 17:00:00",117647,93786,191890
"2024-11-26 18:00:00",113065,93746,184137
"2024-11-26 19:00:00",109071,93707,196724
"2024-11-26 20:00:00",100678,93656,207039
"2024-11-26 21:00:00",88372,93616,215682
"2024-11-26 22:00:00",75150,93563,225336
"2024-11-26 23:00:00",66703,93535,216792
"2024-11-27 00:00:00",60601,93480,229871
"2024-11-27 01:00:00",59279,93455,217265
"2024-11-27 02:00:00",61676,93442,216771
"2024-11-27 03:00:00",61838,93450,195887
"2024-11-27 04:00:00",68731,93510,139308
"2024-11-27 05:00:00",69521,93589,57309
"2024-11-27 06:00:00",69704,93684,45297
"2024-11-27 07:00:00",74476,93781,36957
"2024-11-27 08:00:00",82129,93864,44030
"2024-11-27 09:00:00",86911,93930,53991
"2024-11-27 10:00:00",94292,94012,64552
"2024-11-27 11:00:00",108345,94111,73965
"2024-11-27 12:00:00",125357,94247,103147
"2024-11-27 13:00:00",141710,94407,130243
"2024-11-27 14:00:00",143916,94629,142752
"2024-11-27 15:00:00",141027,94874,152171
"2024-11-27 16:00:00",127649,95123,155328
"2024-11-27 17:00:00",118441,95339,162447
"2024-11-27 18:00:00",114497,95514,174492
"2024-11-27 19:00:00",110043,95617,198604
"2024-11-27 20:00:00",101494,95716,197810
"2024-11-27 21:00:00",88354,95793,203713
"2024-11-27 22:00:00",75297,95889,202927
"2024-11-27 23:00:00",66200,95960,207810
"2024-11-28 00:00:00",60548,96032,234672
"2024-11-28 01:00:00",58860,96078,254548
"2024-11-28 02:00:00",62274,96183,247473
"2024-11-28 03:00:00",63279,96327,219156
"2024-11-28 04:00:00",70634,96491,175303
"2024-11-28 05:00:00",71518,96704,88484
"2024-11-28 06:00:00",71826,96923,44049
"2024-11-28 07:00:00",76844,97152,30722
"2024-11-28 08:00:00",84776,97391,47815
"2024-11-28 09:00:00",90933,97686,63271
"2024-11-28 10:00:00",99697,98017,81519
"2024-11-28 11:00:00",115288,98413,98198
"2024-11-28 12:00:00",133223,98872,130415
"2024-11-28 13:00:00",153361,99444,145898
"2024-11-28 14:00:00",156788,100000,161743
"2024-11-28 15:00:00",153572,100595,168157
"2024-11-28 16:00:00",138355,101191,172589
"2024-11-28 17:00:00",126325,101790,160807
"2024-11-28 18:00:00",119097,102261,156515
"2024-11-28 19:00:00",114640,102645,173327
"2024-11-28 20:00:00",105991,102974,173329
"2024-11-28 21:00:00",93655,103339,177226
"2024-11-28 22:00:00",80136,103759,178715
"2024-11-28 23:00:00",70501,104211,194636
"2024-11-29 00:00:00",63974,104595,205387
"2024-11-29 01:00:00",64209,104974,189439
"2024-11-29 02:00:00",68757,105371,172222
"2024-11-29 03:00:00",70229,105844,168623
"2024-11-29 04:00:00",80223,106449,112931
"2024-11-29 05:00:00",81340,107025,43104
"2024-11-29 06:00:00",81916,107736,32612
"2024-11-29 07:00:00",87177,108575,25568
"2024-11-29 08:00:00",96459,109485,34788
"2024-11-29 09:00:00",102827,110357,42107
"2024-11-29 10:00:00",113230,111221,76568
"2024-11-29 11:00:00",131182,112109,81829
"2024-11-29 12:00:00",150448,112998,98558
"2024-11-29 13:00:00",167985,113765,120403
"2024-11-29 14:00:00",174096,114505,119413
"2024-11-29 15:00:00",173567,115253,137970
"2024-11-29 16:00:00",162448,116101,156870
"2024-11-29 17:00:00",147756,116853,166485
"2024-11-29 18:00:00",135668,117446,149414
"2024-11-29 19:00:00",128206,117934,154654
"2024-11-29 20:00:00",120569,118393,155517
"2024-11-29 21:00:00",112193,119048,170345
"2024-11-29 22:00:00",101362,119763,181477
"2024-11-29 23:00:00",89131,120385,182359
"2024-11-30 00:00:00",79599,120908,177725
"2024-11-30 01:00:00",79316,121403,173343
"2024-11-30 02:00:00",87795,121966,157011
"2024-11-30 03:00:00",93262,122645,131891
"2024-11-30 04:00:00",101237,123294,90559
"2024-11-30 05:00:00",110174,124172,72162
"2024-11-30 06:00:00",118181,125276,47332
"2024-11-30 07:00:00",125836,126465,42038
"2024-11-30 08:00:00",132704,127582,41981
"2024-11-30 09:00:00",136200,128642,50924
"2024-11-30 10:00:00",144662,129631,57551
"2024-11-30 11:00:00",160673,130507,93852
"2024-11-30 12:00:00",176552,131258,119386
"2024-11-30 13:00:00",188350,131864,132120
"2024-11-30 14:00:00",190781,132418,151500
"2024-11-30 15:00:00",189870,132931,166870
"2024-11-30 16:00:00",177021,133299,175554
"2024-11-30 17:00:00",160107,133466,164228
"2024-11-30 18:00:00",146229,133613,153523
"2024-11-30 19:00:00",135325,133758,165653
"2024-11-30 20:00:00",133551,134143,155913
"2024-11-30 21:00:00",124520,134380,153049
"2024-11-30 22:00:00",111960,134488,145592
"2024-11-30 23:00:00",98402,134520,140596
"2024-12-01 00:00:00",87841,134532,129506
"2024-12-01 01:00:00",85273,134518,102801
"2024-12-01 02:00:00",94399,134516,93827
"2024-12-01 03:00:00",101306,134438,66135
"2024-12-01 04:00:00",110620,134301,62251
"2024-12-01 05:00:00",121462,134198,53529
"2024-12-01 06:00:00",130628,133983,44606
"2024-12-01 07:00:00",137647,133593,38546
"2024-12-01 08:00:00",145525,133215,47453
"2024-12-01 09:00:00",147570,132833,55001
"2024-12-01 10:00:00",151877,132413,63172
"2024-12-01 11:00:00",165331,131979,73883
"2024-12-01 12:00:00",181680,131597,88523
"2024-12-01 13:00:00",196451,131366,116294
"2024-12-01 14:00:00",196707,131158,130253
"2024-12-01 15:00:00",189088,130804,141727
"2024-12-01 16:00:00",166507,130223,152295
"2024-12-01 17:00:00",151398,129730,156125
"2024-12-01 18:00:00",143594,129442,169924
"2024-12-01 19:00:00",138168,129330,188000
"2024-12-01 20:00:00",127341,128969,204191
"2024-12-01 21:00:00",112462,128462,209975
"2024-12-01 22:00:00",96932,127893,205760
"2024-12-01 23:00:00",83806,127364,174243
"2024-12-02 00:00:00",75599,126937,153026
"2024-12-02 01:00:00",72500,126524,143811
"2024-12-02 02:00:00",73307,125897,119214
"2024-12-02 03:00:00",73115,125097,80907
"2024-12-02 04:00:00",80808,124250,60757
"2024-12-02 05:00:00",80988,123113,46491
"2024-12-02 06:00:00",78436,121633,40270
"2024-12-02 07:00:00",83710,120089,38057
"2024-12-02 08:00:00",93757,118617,33962
"2024-12-02 09:00:00",100889,117299,176946
"2024-12-02 10:00:00",109019,116084,365089
"2024-12-02 11:00:00",124866,114929,456074
"2024-12-02 12:00:00",145831,113907,472374
"2024-12-02 13:00:00",166477,113064,474818
"2024-12-02 14:00:00",169643,112294,465749
"2024-12-02 15:00:00",165353,111622,443820
"2024-12-02 16:00:00",145454,111013,423992
"2024-12-02 17:00:00",132692,110480,379436
"2024-12-02 18:00:00",126300,109976,349800
"2024-12-02 19:00:00",121333,109481,351206
"2024-12-02 20:00:00",112024,109019,347499
"2024-12-02 21:00:00",98942,108605,325490
"2024-12-02 22:00:00",85458,108260,214000
"2024-12-02 23:00:00",75130,108010,212539
"2024-12-03 00:00:00",69103,107825,216019
"2024-12-03 01:00:00",68160,107703,208882
"2024-12-03 02:00:00",71577,107657,181906
"2024-12-03 03:00:00",71726,107628,160758
"2024-12-03 04:00:00",81109,107668,104066
"2024-12-03 05:00:00",81479,107724,67386
"2024-12-03 06:00:00",78414,107771,47198
"2024-12-03 07:00:00",84831,107882,207197
"2024-12-03 08:00:00",95721,108010,257257
"2024-12-03 09:00:00",102650,108115,302395
"2024-12-03 10:00:00",110370,108200,352005
"2024-12-03 11:00:00",126369,108292,391189
"2024-12-03 12:00:00",148116,108409,406204
"2024-12-03 13:00:00",168097,108502,447851
"2024-12-03 14:00:00",171400,108597,457665
"2024-12-03 15:00:00",166033,108653,459069
"2024-12-03 16:00:00",146834,108749,431976
"2024-12-03 17:00:00",133205,108820,415409
"2024-12-03 18:00:00",126549,108883,360407
"2024-12-03 19:00:00",120799,108915,350668
"2024-12-03 20:00:00",111076,108937,350545
"2024-12-03 21:00:00",98713,108931,285985
"2024-12-03 22:00:00",86316,108994,230144
"2024-12-03 23:00:00",76090,109044,225553
"2024-12-04 00:00:00",69880,109084,226913
"2024-12-04 01:00:00",68819,109109,206241
"2024-12-04 02:00:00",72840,109156,183321
"2024-12-04 03:00:00",74536,109257,153602
"2024-12-04 04:00:00",84868,109378,84911
"2024-12-04 05:00:00",85781,109508,58603
"2024-12-04 06:00:00",85468,109724,41142
"2024-12-04 07:00:00",91119,109902,35583
"2024-12-04 08:00:00",100532,110034,49315
"2024-12-04 09:00:00",106852,110149,262852
"2024-12-04 10:00:00",114812,110264,307598
"2024-12-04 10:40:00",112681,,
"2024-12-04 10:50:00",114812,,
"2024-12-04 11:00:00",116670,110339,343855
"2024-12-04 11:10:00",118828,,343855
"2024-12-04 11:20:00",121462,,343855
"2024-12-04 11:30:00",124546,,343855
"2024-12-04 11:40:00",127917,,343855
"2024-12-04 11:50:00",130952,,343855
"2024-12-04 12:00:00",133617,110416,379044
"2024-12-04 12:10:00",136898,,379044
"2024-12-04 12:20:00",140712,,379044
"2024-12-04 12:30:00",144319,,379044
"2024-12-04 12:40:00",148419,,379044
"2024-12-04 12:50:00",152337,,379044
"2024-12-04 13:00:00",155399,110501,409953
"2024-12-04 13:10:00",159477,,409953
"2024-12-04 13:20:00",163735,,409953
"2024-12-04 13:30:00",166950,,409953
"2024-12-04 13:40:00",169572,,409953
"2024-12-04 13:50:00",172133,,409953
"2024-12-04 14:00:00",173372,110576,444538
"2024-12-04 14:10:00",174683,,444538
"2024-12-04 14:20:00",175025,,444538
"2024-12-04 14:30:00",174895,,444538
"2024-12-04 14:40:00",174038,,444538
"2024-12-04 14:50:00",173261,,444538
"2024-12-04 15:00:00",171269,110711,444240
"2024-12-04 15:10:00",166892,,444240
"2024-12-04 15:20:00",164093,,444240
"2024-12-04 15:30:00",161269,,444240
"2024-12-04 15:40:00",157884,,444240
"2024-12-04 15:50:00",155505,,444240
"2024-12-04 16:00:00",152366,110859,413832
"2024-12-04 16:10:00",148561,,413832
"2024-12-04 16:20:00",146675,,413832
"2024-12-04 16:30:00",144751,,413832
"2024-12-04 16:40:00",142568,,413832
"2024-12-04 16:50:00",140689,,413832
"2024-12-04 17:00:00",138873,111026,385028
"2024-12-04 17:10:00",136845,,385028
"2024-12-04 17:20:00",135636,,385028
"2024-12-04 17:30:00",134670,,385028
"2024-12-04 17:40:00",133525,,385028
"2024-12-04 17:50:00",132397,,385028
"2024-12-04 18:00:00",131579,111178,359274
"2024-12-04 18:10:00",130406,,359274
"2024-12-04 18:20:00",129223,,359274
"2024-12-04 18:30:00",128784,,359274
"2024-12-04 18:40:00",127890,,359274
"2024-12-04 18:50:00",127310,,359274
"2024-12-04 19:00:00",126186,111338,363617
"2024-12-04 19:10:00",124148,,363617
"2024-12-04 19:20:00",122527,,363617
"2024-12-04 19:30:00",119133,,363617
"2024-12-04 19:40:00",116396,,363617
"2024-12-04 19:50:00",114462,,363617
"2024-12-04 20:00:00",111669,111339,340371
"2024-12-04 20:10:00",110913,,340371
"2024-12-04 20:20:00",109568,,340371
"2024-12-04 20:30:00",108080,,340371
"2024-12-04 20:40:00",106704,,340371
"2024-12-04 20:50:00",104700,,340371
"2024-12-04 21:00:00",102684,111493,337681
"2024-12-04 21:10:00",99888,,337681
"2024-12-04 21:20:00",97555,,337681
"2024-12-04 21:30:00",94464,,337681
"2024-12-04 21:40:00",92761,,337681
"2024-12-04 21:50:00",90528,,337681
"2024-12-04 22:00:00",88690,111567,248292
"2024-12-04 22:10:00",86279,,248292
"2024-12-04 22:20:00",84274,,248292
"2024-12-04 22:30:00",82524,,248292
"2024-12-04 22:40:00",80893,,248292
"2024-12-04 22:50:00",79630,,248292
"2024-12-04 23:00:00",78122,111630,211543
"2024-12-04 23:10:00",76300,,211543
"2024-12-04 23:20:00",74791,,211543
"2024-12-04 23:30:00",73601,,211543
"2024-12-04 23:40:00",72604,,211543
"2024-12-04 23:50:00",71799,,211543
"2024-12-05 00:00:00",70861,111652,225960
"2024-12-05 00:10:00",69839,,225960
"2024-12-05 00:20:00",69776,,225960
"2024-12-05 00:30:00",69627,,225960
"2024-12-05 00:40:00",69577,,225960
"2024-12-05 00:50:00",69465,,225960
"2024-12-05 01:00:00",69287,111674,239670
"2024-12-05 01:10:00",69324,,239670
"2024-12-05 01:20:00",69628,,239670
"2024-12-05 01:30:00",69762,,239670
"2024-12-05 01:40:00",69881,,239670
"2024-12-05 01:50:00",69971,,239670
"2024-12-05 02:00:00",70859,111710,229882
"2024-12-05 02:10:00",71612,,229882
"2024-12-05 02:20:00",72605,,229882
"2024-12-05 02:30:00",73242,,229882
"2024-12-05 02:40:00",73968,,229882
"2024-12-05 02:50:00",74592,,229882
"2024-12-05 03:00:00",74601,111702,191873
"2024-12-05 03:10:00",74405,,191873
"2024-12-05 03:20:00",74644,,191873
"2024-12-05 03:30:00",74691,,191873
"2024-12-05 03:40:00",75000,,191873
"2024-12-05 03:50:00",75264,,191873
"2024-12-05 04:00:00",75529,111672,128129
"2024-12-05 04:10:00",77463,,128129
"2024-12-05 04:20:00",79754,,128129
"2024-12-05 04:30:00",81941,,128129
"2024-12-05 04:40:00",83743,,128129
"2024-12-05 04:50:00",84716,,128129
"2024-12-05 05:00:00",85192,111629,69693
"2024-12-05 05:10:00",85207,,69693
"2024-12-05 05:20:00",85374,,69693
"2024-12-05 05:30:00",84718,,69693
"2024-12-05 05:40:00",84010,,69693
"2024-12-05 05:50:00",83160,,69693
"2024-12-05 06:00:00",82519,111544,54662
"2024-12-05 06:10:00",82407,,54662
"2024-12-05 06:20:00",82314,,54662
"2024-12-05 06:30:00",82390,,54662
"2024-12-05 06:40:00",83007,,54662
"2024-12-05 06:50:00",83619,,54662
"2024-12-05 07:00:00",83793,111490,39194
"2024-12-05 07:10:00",84428,,39194
"2024-12-05 07:20:00",85228,,39194
"2024-12-05 07:30:00",86515,,39194
"2024-12-05 07:40:00",87748,,39194
"2024-12-05 07:50:00",89369,,39194
"2024-12-05 08:00:00",90545,111444,46444
"2024-12-05 08:10:00",92017,,46444
"2024-12-05 08:20:00",94174,,46444
"2024-12-05 08:30:00",96030,,46444
"2024-12-05 08:40:00",97615,,46444
"2024-12-05 08:50:00",98855,,46444
"2024-12-05 09:00:00",99885,111379,205075
"2024-12-05 09:10:00",100961,,205075
"2024-12-05 09:20:00",102081,,205075
"2024-12-05 09:30:00",102760,,205075
"2024-12-05 09:40:00",104150,,205075
"2024-12-05 09:50:00",104413,,205075
"2024-12-05 10:00:00",103276,111166,258210
"2024-12-05 10:10:00",102858,,258210
"2024-12-05 10:20:00",103455,,258210
"2024-12-05 10:30:00",103869,,258210
"2024-12-05 10:40:00",106432,,258210
"2024-12-05 10:50:00",107551,,258210
"2024-12-05 11:00:00",108634,111067,280959
"2024-12-05 11:10:00",110202,,280959
"2024-12-05 11:20:00",112983,,280959
"2024-12-05 11:30:00",116201,,280959
"2024-12-05 11:40:00",120479,,280959
"2024-12-05 11:50:00",124988,,280959
"2024-12-05 12:00:00",128841,111020,337800
"2024-12-05 12:10:00",132550,,337800
"2024-12-05 12:20:00",136697,,337800
"2024-12-05 12:30:00",140539,,337800
"2024-12-05 12:40:00",144324,,337800
"2024-12-05 12:50:00",147730,,337800
"2024-12-05 13:00:00",151433,110956,367547
"2024-12-05 13:10:00",155204,,367547
"2024-12-05 13:20:00",159179,,367547
"2024-12-05 13:30:00",162670,,367547
"2024-12-05 13:40:00",165548,,367547
"2024-12-05 13:50:00",167837,,367547
"2024-12-05 14:00:00",169551,110872,395448
"2024-12-05 14:10:00",170721,,395448
"2024-12-05 14:20:00",171375,,395448
"2024-12-05 14:30:00",171315,,395448
"2024-12-05 14:40:00",170316,,395448
"2024-12-05 14:50:00",169708,,395448
"2024-12-05 15:00:00",167914,110801,404760
"2024-12-05 15:10:00",163303,,404760
"2024-12-05 15:20:00",160606,,404760
"2024-12-05 15:30:00",158179,,404760
"2024-12-05 15:40:00",155364,,404760
"2024-12-05 15:50:00",153065,,404760
"2024-12-05 16:00:00",150505,110800,399922
"2024-12-05 16:10:00",147473,,399922
"2024-12-05 16:20:00",145117,,399922
"2024-12-05 16:30:00",143532,,399922
"2024-12-05 16:40:00",141321,,399922
"2024-12-05 16:50:00",139268,,399922
"2024-12-05 17:00:00",137588,110854,365909
"2024-12-05 17:10:00",135099,,365909
"2024-12-05 17:20:00",133968,,365909
"2024-12-05 17:30:00",132896,,365909
"2024-12-05 17:40:00",131815,,365909
"2024-12-05 17:50:00",130608,,365909
"2024-12-05 18:00:00",129718,110874,345930
"2024-12-05 18:10:00",128603,,345930
"2024-12-05 18:20:00",127745,,345930
"2024-12-05 18:30:00",126483,,345930
"2024-12-05 18:40:00",125402,,345930
"2024-12-05 18:50:00",124973,,345930
"2024-12-05 19:00:00",123999,110850,340112
"2024-12-05 19:10:00",122110,,340112
"2024-12-05 19:20:00",120240,,340112
"2024-12-05 19:30:00",119168,,340112
"2024-12-05 19:40:00",117619,,340112
"2024-12-05 19:50:00",116249,,340112
"2024-12-05 20:00:00",114191,110965,343817
"2024-12-05 20:10:00",112138,,343817
"2024-12-05 20:20:00",110133,,343817
"2024-12-05 20:30:00",108368,,343817
"2024-12-05 20:40:00",106306,,343817
"2024-12-05 20:50:00",104112,,343817
"2024-12-05 21:00:00",102011,110990,331481
"2024-12-05 21:10:00",99202,,331481
"2024-12-05 21:20:00",96941,,331481
"2024-12-05 21:30:00",94609,,331481
"2024-12-05 21:40:00",92446,,331481
"2024-12-05 21:50:00",90111,,331481
"2024-12-05 22:00:00",88083,111040,215777
"2024-12-05 22:10:00",85605,,215777
"2024-12-05 22:20:00",83654,,215777
"2024-12-05 22:30:00",81605,,215777
"2024-12-05 22:40:00",79696,,215777
"2024-12-05 22:50:00",78059,,215777
"2024-12-05 23:00:00",76693,111081,208347
"2024-12-05 23:10:00",23728,,208347
"2024-12-05 23:20:00",70871,,208347
"2024-12-05 23:30:00",71405,,208347
"2024-12-05 23:40:00",70726,,208347
"2024-12-05 23:50:00",69884,,208347
"2024-12-06 00:00:00",68755,111091,223303
"2024-12-06 00:10:00",67790,,223303
"2024-12-06 00:20:00",67450,,223303
"2024-12-06 00:30:00",67293,,223303
"2024-12-06 00:40:00",67278,,223303
"2024-12-06 00:50:00",67230,,223303
"2024-12-06 01:00:00",67044,111064,267389
"2024-12-06 01:10:00",66768,,267389
"2024-12-06 01:20:00",66852,,267389
"2024-12-06 01:30:00",67023,,267389
"2024-12-06 01:40:00",66993,,267389
"2024-12-06 01:50:00",67201,,267389
"2024-12-06 02:00:00",67647,111000,259377
"2024-12-06 02:10:00",67978,,259377
"2024-12-06 02:20:00",68817,,259377
"2024-12-06 02:30:00",69540,,259377
"2024-12-06 02:40:00",70130,,259377
"2024-12-06 02:50:00",70587,,259377
"2024-12-06 03:00:00",70699,110978,183486
"2024-12-06 03:10:00",70679,,183486
"2024-12-06 03:20:00",70855,,183486
"2024-12-06 03:30:00",71205,,183486
"2024-12-06 03:40:00",71541,,183486
"2024-12-06 03:50:00",71987,,183486
"2024-12-06 04:00:00",72143,110967,117652
"2024-12-06 04:10:00",73915,,117652
"2024-12-06 04:20:00",75821,,117652
"2024-12-06 04:30:00",77902,,117652
"2024-12-06 04:40:00",79610,,117652
"2024-12-06 04:50:00",80935,,117652
"2024-12-06 05:00:00",81397,110974,69626
"2024-12-06 05:10:00",81790,,69626
"2024-12-06 05:20:00",82123,,69626
"2024-12-06 05:30:00",82193,,69626
"2024-12-06 05:40:00",81648,,69626
"2024-12-06 05:50:00",81335,,69626
"2024-12-06 06:00:00",81348,111152,44486
"2024-12-06 06:10:00",81540,,44486
"2024-12-06 06:20:00",81833,,44486
"2024-12-06 06:30:00",82350,,44486
"2024-12-06 06:40:00",83145,,44486
"2024-12-06 06:50:00",83700,,44486
"2024-12-06 07:00:00",84291,111400,36602
"2024-12-06 07:10:00",85212,,36602
"2024-12-06 07:20:00",86152,,36602
"2024-12-06 07:30:00",87493,,36602
"2024-12-06 07:40:00",88656,,36602
"2024-12-06 07:50:00",90136,,36602
"2024-12-06 08:00:00",91410,111684,40379
"2024-12-06 08:10:00",93115,,40379
"2024-12-06 08:20:00",95075,,40379
"2024-12-06 08:30:00",96867,,40379
"2024-12-06 08:40:00",98859,,40379
"2024-12-06 08:50:00",100362,,40379
"2024-12-06 09:00:00",101564,112012,183297
"2024-12-06 09:10:00",103176,,183297
"2024-12-06 09:20:00",104747,,183297
"2024-12-06 09:30:00",105657,,183297
"2024-12-06 09:40:00",106541,,183297
"2024-12-06 09:50:00",107657,,183297
"2024-12-06 10:00:00",109120,112626,233618
"2024-12-06 10:10:00",110926,,233618
"2024-12-06 10:20:00",112719,,233618
"2024-12-06 10:30:00",114711,,233618
"2024-12-06 10:40:00",117095,,233618
"2024-12-06 10:50:00",119507,,233618
"2024-12-06 11:00:00",121605,113251,267726
"2024-12-06 11:10:00",125009,,267726
"2024-12-06 11:20:00",127942,,267726
"2024-12-06 11:30:00",131292,,267726
"2024-12-06 11:40:00",134679,,267726
"2024-12-06 11:50:00",137988,,267726
"2024-12-06 12:00:00",140555,113748,321384
"2024-12-06 12:10:00",144093,,321384
"2024-12-06 12:20:00",147779,,321384
"2024-12-06 12:30:00",151139,,321384
"2024-12-06 12:40:00",154599,,321384
"2024-12-06 12:50:00",157562,,321384
"2024-12-06 13:00:00",160450,114044,341025
"2024-12-06 13:10:00",163650,,341025
"2024-12-06 13:20:00",154043,,341025
"2024-12-06 13:30:00",168635,,341025
"2024-12-06 13:40:00",170880,,341025
"2024-12-06 13:50:00",172745,,341025
"2024-12-06 14:00:00",173733,114329,345036
"2024-12-06 14:10:00",174745,,345036
"2024-12-06 14:20:00",175801,,345036
"2024-12-06 14:30:00",176347,,345036
"2024-12-06 14:40:00",176763,,345036
"2024-12-06 14:50:00",176676,,345036
"2024-12-06 15:00:00",175910,114691,360046
"2024-12-06 15:10:00",173945,,360046
"2024-12-06 15:20:00",172074,,360046
"2024-12-06 15:30:00",170620,,360046
"2024-12-06 15:40:00",168294,,360046
"2024-12-06 15:50:00",166085,,360046
"2024-12-06 16:00:00",163053,115204,362809
"2024-12-06 16:10:00",159327,,362809
"2024-12-06 16:20:00",157036,,362809
"2024-12-06 16:30:00",155033,,362809
"2024-12-06 16:40:00",152807,,362809
"2024-12-06 16:50:00",150662,,362809
"2024-12-06 17:00:00",148588,115657,361331
"2024-12-06 17:10:00",146157,,361331
"2024-12-06 17:20:00",144311,,361331
"2024-12-06 17:30:00",142609,,361331
"2024-12-06 17:40:00",140355,,361331
"2024-12-06 17:50:00",138355,,361331
"2024-12-06 18:00:00",136650,115959,328920
"2024-12-06 18:10:00",135046,,328920
"2024-12-06 18:20:00",133811,,328920
"2024-12-06 18:30:00",131951,,328920
"2024-12-06 18:40:00",130173,,328920
"2024-12-06 18:50:00",129505,,328920
"2024-12-06 19:00:00",128352,116170,318489
"2024-12-06 19:10:00",126902,,318489
"2024-12-06 19:20:00",125533,,318489
"2024-12-06 19:30:00",124560,,318489
"2024-12-06 19:40:00",123545,,318489
"2024-12-06 19:50:00",122466,,318489
"2024-12-06 20:00:00",121007,116475,322492
"2024-12-06 20:10:00",118483,,322492
"2024-12-06 20:20:00",118090,,322492
"2024-12-06 20:30:00",116684,,322492
"2024-12-06 20:40:00",115284,,322492
"2024-12-06 20:50:00",113512,,322492
"2024-12-06 21:00:00",111951,116887,283436
"2024-12-06 21:10:00",109760,,283436
"2024-12-06 21:20:00",107987,,283436
"2024-12-06 21:30:00",106011,,283436
"2024-12-06 21:40:00",104242,,283436
"2024-12-06 21:50:00",102485,,283436
"2024-12-06 22:00:00",100599,117384,174612
"2024-12-06 22:10:00",98450,,174612
"2024-12-06 22:20:00",96455,,174612
"2024-12-06 22:30:00",94418,,174612
"2024-12-06 22:40:00",92418,,174612
"2024-12-06 22:50:00",90564,,174612
"2024-12-06 23:00:00",88543,117856,174962
"2024-12-06 23:10:00",86245,,174962
"2024-12-06 23:20:00",84444,,174962
"2024-12-06 23:30:00",82956,,174962
"2024-12-06 23:40:00",81405,,174962
"2024-12-06 23:50:00",80093,,174962
"2024-12-07 00:00:00",78754,118251,185366
"2024-12-07 00:10:00",77359,,185366
"2024-12-07 00:20:00",76579,,185366
"2024-12-07 00:30:00",76166,,185366
"2024-12-07 00:40:00",75963,,185366
"2024-12-07 00:50:00",75866,,185366
"2024-12-07 01:00:00",75804,118673,172494
"2024-12-07 01:10:00",75801,,172494
"2024-12-07 01:20:00",76173,,172494
"2024-12-07 01:30:00",76586,,172494
"2024-12-07 01:40:00",77424,,172494
"2024-12-07 01:50:00",78245,,172494
"2024-12-07 02:00:00",79119,119160,150354
"2024-12-07 02:10:00",79940,,150354
"2024-12-07 02:20:00",80964,,150354
"2024-12-07 02:30:00",82010,,150354
"2024-12-07 02:40:00",83139,,150354
"2024-12-07 02:50:00",84164,,150354
"2024-12-07 03:00:00",84869,119794,117781
"2024-12-07 03:10:00",85889,,117781
"2024-12-07 03:20:00",87156,,117781
"2024-12-07 03:30:00",88041,,117781
"2024-12-07 03:40:00",88888,,117781
"2024-12-07 03:50:00",89719,,117781
"2024-12-07 04:00:00",90082,120431,95658
"2024-12-07 04:10:00",91619,,95658
"2024-12-07 04:20:00",93345,,95658
"2024-12-07 04:30:00",95056,,95658
"2024-12-07 04:40:00",96907,,95658
"2024-12-07 04:50:00",98639,,95658
"2024-12-07 05:00:00",99965,121376,59394
"2024-12-07 05:10:00",102076,,59394
"2024-12-07 05:20:00",104212,,59394
"2024-12-07 05:30:00",105513,,59394
"2024-12-07 05:40:00",106854,,59394
"2024-12-07 05:50:00",108394,,59394
"2024-12-07 06:00:00",109760,122578,63917
"2024-12-07 06:10:00",111432,,63917
"2024-12-07 06:20:00",112816,,63917
"2024-12-07 06:30:00",114209,,63917
"2024-12-07 06:40:00",115421,,63917
"2024-12-07 06:50:00",116885,,63917
"2024-12-07 07:00:00",118132,123865,39136
"2024-12-07 07:10:00",119272,,39136
"2024-12-07 07:20:00",120679,,39136
"2024-12-07 07:30:00",122343,,39136
"2024-12-07 07:40:00",123998,,39136
"2024-12-07 07:50:00",125423,,39136
